0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,192,198,204,210,216,222,228,234,240,246,252,258,264,270,276,282,288,294,300,306,312,318,324,330,336,342,348,354,360
# Latitudes:
-90,-84,-78,-72,-66,-60,-54,-48,-42,-36,-30,-24,-18,-12,-6,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90
# Data Matrix:
44.252966,46.802691,47.704830,37.138312,50.848797,62.009549,55.262315,68.279405,78.622822,74.180457,90.195657,82.948984,73.142983,66.683489,58.764641,55.252663,68.332223,67.638453,70.248171,62.180693,62.445639,61.539625,55.214480,59.775090,55.631327,57.036293,75.163839,94.740336,114.786224,136.910422,170.417068,183.927865,196.990962,190.070538,184.653701,191.775627,203.299848,201.800516,198.309006,219.297200,210.699286,204.395814,213.093779,205.977688,167.735043,140.568017,113.533382,100.960130,97.103396,102.398445,87.537142,77.069016,71.987835,71.734142,70.227711,67.989514,61.118042,56.959559,55.758394,53.739836
53.969223,52.706793,45.481583,40.930415,50.631118,63.996354,60.450897,67.783741,83.880271,92.087184,99.027479,92.034386,83.988077,70.508107,63.433550,64.327654,63.769337,71.479427,75.600479,70.767454,77.440308,67.997482,56.475294,59.252627,66.319937,79.346832,96.809671,131.093782,162.453442,174.246496,195.516188,195.892910,185.886277,165.574913,149.887229,159.336865,162.555675,172.970445,181.858408,190.761124,205.805848,202.983979,215.862826,226.080240,218.104582,193.821871,157.469863,140.440372,118.531448,116.234119,99.922893,82.576262,75.868691,74.660107,73.580759,75.106682,60.722969,52.013597,53.795356,56.333572
55.379903,46.739379,39.648501,37.885605,43.655963,58.449661,62.646074,79.994785,84.794935,92.137110,98.062116,97.209012,88.441342,75.067436,81.474016,74.403727,71.283488,73.650295,79.191840,85.647085,76.910664,71.894070,64.775623,68.972621,76.873758,87.514305,118.850208,154.224825,164.342361,161.380749,153.088922,135.695977,132.357067,126.324338,119.698601,126.139693,134.942254,142.347744,146.696304,156.662445,170.498529,176.371258,193.293940,211.550236,214.104505,210.205718,184.523587,161.425819,135.169368,118.131532,107.489860,100.562789,87.132982,88.787477,80.314036,61.492064,53.823266,54.378946,59.881425,58.847859
53.448845,46.690283,41.577463,34.977836,45.046714,53.989084,59.663737,72.883551,93.413392,103.437872,104.138763,108.375623,113.184243,94.090222,106.768603,92.357871,88.235399,91.480507,83.645785,88.855690,76.442542,69.060886,66.214877,74.513960,88.441525,105.522561,136.880281,131.956599,119.058333,114.015100,111.443985,101.625985,105.449531,99.039299,103.086757,110.550306,123.625756,120.023456,123.714352,128.491327,139.458431,141.948579,162.336734,174.214043,193.650430,194.498468,198.667626,191.711793,162.803954,132.380475,121.592227,121.490801,103.850032,87.970031,78.430217,67.849217,63.777092,64.377515,59.302652,54.472404
47.427308,43.063778,46.410211,37.262264,48.575088,51.256628,62.157614,78.900720,98.304423,107.024006,105.005795,106.438652,116.460231,95.568495,97.286447,100.533844,97.891091,90.805304,90.767011,88.900013,86.940127,66.242999,71.144924,79.547309,92.899219,99.801034,99.789735,107.062961,99.896542,97.885534,90.657265,85.342063,98.092832,96.033167,95.508531,98.227962,104.657840,105.019993,113.641857,113.723871,113.194678,131.569674,142.271376,152.667435,173.249302,187.177029,193.952929,203.160484,202.279283,152.545507,133.357120,125.235858,107.122270,88.838966,80.155211,81.810766,76.757768,70.203895,54.428094,50.222657
50.091436,44.691361,49.547628,51.777477,61.899268,61.107716,69.954303,85.332666,96.700017,97.409980,92.069737,98.515119,101.795409,95.405537,98.362398,108.970346,118.603655,107.663400,92.151906,88.415535,84.671808,78.951088,79.106479,91.485066,99.086806,88.240859,82.827501,90.804006,87.898434,74.350123,81.233704,80.250430,81.584675,86.718427,89.940277,95.057299,104.382800,104.756990,106.685368,107.932403,115.630439,111.900975,115.829831,133.963314,147.535983,157.241596,170.323478,193.405734,198.675773,173.914635,153.064329,132.394528,118.399355,101.510436,90.052215,78.063509,69.981276,60.087968,65.279144,57.530186
47.124999,48.757325,47.810492,44.923588,50.262640,63.684539,72.071175,85.418634,94.403221,106.615540,109.162801,102.194359,103.808308,101.412903,105.288397,111.325225,113.363716,111.487443,106.529443,95.185226,96.913337,102.336566,95.959820,84.868405,85.521082,82.714401,79.304831,75.634662,79.554451,74.482826,91.682553,87.893896,84.224871,91.010029,89.738537,85.469330,91.373820,105.741704,110.258046,104.354348,95.978715,98.110976,107.703289,114.828329,120.812278,129.082350,138.959933,154.802430,186.286606,187.387502,170.980640,158.791933,125.456247,104.758990,97.297312,80.149619,70.826502,70.364064,61.973753,50.500515
55.174612,54.689636,43.283737,42.513468,61.825312,62.031731,67.536870,84.738301,86.872269,93.010662,100.378234,92.856611,98.598819,100.730724,103.203564,98.013927,101.468590,110.791244,99.710398,103.085431,99.463626,100.151890,88.047539,71.460991,68.746713,73.679168,75.017432,73.087136,79.991072,76.953487,86.243138,89.725854,79.329328,85.448589,89.137280,86.193615,88.599995,91.889177,95.086652,96.417131,100.323638,103.884068,101.504403,109.065176,114.779317,119.589814,123.913296,134.263623,163.813525,188.369190,189.919100,168.695075,145.779056,118.398737,107.166808,85.534602,73.151564,66.235573,63.499732,51.703818
58.559209,50.967877,46.637941,49.970415,55.911107,60.611430,64.265042,72.448371,75.738978,77.481774,82.009390,78.839273,88.356131,89.019331,92.971358,91.610370,93.069893,97.752689,96.147638,100.536934,97.196973,97.567264,84.615072,69.124444,66.257602,71.014576,68.107401,67.148172,80.466526,72.743348,76.853046,75.966090,78.789578,90.486494,87.356127,91.656628,92.281335,91.736789,92.311689,88.920262,91.997101,92.356896,85.991959,97.635159,91.467629,98.573876,101.648624,102.203500,126.455189,153.665800,181.954197,189.677736,166.161449,129.418203,108.230904,94.299734,85.641849,72.790420,65.085402,55.304909
57.536103,58.098927,48.460247,43.603803,54.860635,58.597628,52.522134,60.338961,67.309928,67.367742,65.520642,70.841271,72.117837,73.019229,80.591723,86.254628,95.175640,95.524601,102.390790,112.549644,110.242970,101.348360,81.450955,62.798901,59.840711,60.351476,63.261007,68.188568,70.480927,65.575430,80.022386,80.168319,79.042260,81.539826,79.652323,84.864560,83.563217,84.548187,84.425030,83.989465,82.601809,83.971689,79.497550,88.439180,92.730430,90.852167,85.816745,89.426914,101.693451,122.868426,153.464117,170.362761,170.218228,148.430772,122.587213,100.575485,82.350872,71.218957,63.720798,55.655512
